Person,gFx,gFy,gFz,TgF,Label
3,1.6185,0.221,-0.3347,1.67,3
3,1.3536,0.2076,-0.1243,1.38,3
3,0.8993,-0.1447,-0.074,0.91,3
3,0.8993,-0.1447,-0.074,0.91,3
3,0.7358,-0.3978,-0.0304,0.84,3
3,0.7131,-0.4346,0.012,0.84,3
3,0.7417,-0.3213,0.0194,0.81,3
3,0.827,0.0566,-0.1161,0.84,3
3,0.8552,0.1326,-0.1335,0.88,3
3,0.9143,0.143,-0.1437,0.94,3
3,0.9666,0.059,-0.1221,0.98,3
3,0.8917,-0.1348,0.0108,0.9,3
3,0.8917,-0.1348,0.0108,0.9,3
3,0.8413,-0.1457,0.0319,0.85,3
3,0.7505,-0.139,0.0441,0.76,3
3,0.7022,-0.1035,0.0659,0.71,3
3,0.8177,-0.1881,0.0451,0.84,3
3,0.9059,-0.2031,-0.0394,0.93,3
3,0.8927,-0.1791,-0.0373,0.91,3
3,0.8183,-0.104,-0.0278,0.83,3
3,0.7259,0.0161,-0.0114,0.73,3
3,0.7061,0.0659,-0.0231,0.71,3
3,0.8571,-0.022,-0.0157,0.86,3
3,0.8877,-0.0347,0.0076,0.89,3
3,1.0268,-0.0874,0.1617,1.04,3
3,1.0472,-0.1262,0.2851,1.09,3
3,0.9142,-0.116,0.3551,0.99,3
3,0.8909,-0.0155,0.4059,0.98,3
3,0.9105,-0.0113,0.39,0.99,3
3,1.033,-0.0076,0.2706,1.07,3
3,1.1006,0.0214,0.0191,1.1,3
3,1.1801,0.1151,-0.2557,1.21,3
3,1.1715,0.123,-0.3946,1.24,3
3,1.1598,0.1229,-0.4093,1.24,3
3,1.3399,0.0604,-0.4604,1.42,3
3,1.8773,0.1521,-0.1941,1.89,3
3,1.9263,0.2064,-0.0837,1.94,3
3,1.3577,0.0346,-0.2086,1.37,3
3,1.2252,-0.0337,-0.1927,1.24,3
3,0.9673,-0.1544,-0.1051,0.99,3
3,0.856,-0.0921,-0.0426,0.86,3
3,0.7814,0.0827,-0.0323,0.79,3
3,0.7986,0.104,-0.0562,0.81,3
3,0.8531,0.0402,-0.0669,0.86,3
3,0.8943,-0.0435,-0.0767,0.9,3
3,0.9157,-0.0773,-0.0748,0.92,3
3,0.8858,0.1077,-0.0256,0.89,3
3,0.8835,0.1171,-0.0242,0.89,3
3,0.8587,0.1792,-0.0185,0.88,3
3,0.8184,0.1859,-0.0556,0.84,3
3,0.7161,0.0617,-0.0665,0.72,3
3,0.6686,0.0518,0.0513,0.67,3
3,0.6686,0.0518,0.0513,0.67,3
3,0.7126,0.089,0.0788,0.72,3
3,0.7533,0.1243,0.0512,0.77,3
3,0.7524,0.0943,0.0181,0.76,3
3,0.6893,0.0043,0.1041,0.7,3
3,0.7078,0.0072,0.115,0.72,3
3,0.7545,0.0136,0.151,0.77,3
3,0.9204,0.0715,0.2889,0.97,3
3,1.033,0.1495,0.1635,1.06,3
3,1.0087,-0.0037,0.0281,1.01,3
3,0.9311,-0.0996,0.1921,0.96,3
3,0.9392,-0.0828,0.2189,0.97,3
3,1.0071,0.0111,0.2824,1.05,3
3,0.9742,0.1306,0.312,1.03,3
3,0.9313,0.0029,-0.1309,0.94,3
3,1.5818,-0.0977,-0.4521,1.65,3
3,1.6557,-0.078,-0.473,1.72,3
3,1.7946,0.1369,-0.4902,1.87,3
3,1.9436,0.0155,-0.2833,1.96,3
3,1.8447,-0.1766,-0.3601,1.89,3
3,1.306,-0.1044,-0.2105,1.33,3
3,1.2645,-0.0909,-0.1779,1.28,3
3,1.0198,-0.0224,-0.0683,1.02,3
3,0.8808,-0.0587,-0.0074,0.88,3
3,0.8147,-0.1754,-0.0307,0.83,3
3,0.8162,-0.1715,-0.0414,0.84,3
3,0.826,-0.1114,-0.1047,0.84,3
3,0.8656,-0.002,-0.1613,0.88,3
3,0.8933,0.0754,-0.1879,0.92,3
3,0.8749,0.1005,-0.1003,0.89,3
3,0.8756,0.0576,-0.0747,0.88,3
3,0.906,-0.1311,-0.0204,0.92,3
3,0.9214,-0.2246,-0.0298,0.95,3
3,0.8694,-0.2218,-0.0845,0.9,3
3,0.6996,-0.0207,-0.0446,0.7,3
3,0.6996,-0.0207,-0.0446,0.7,3
3,0.6718,0.0024,-0.0342,0.67,3
3,0.6246,0.0274,-0.0491,0.63,3
3,0.5845,0.0081,-0.0439,0.59,3
3,0.7757,-0.1491,0.0879,0.79,3
3,0.8185,-0.181,0.0856,0.84,3
3,0.93,-0.2357,-0.0213,0.96,3
3,0.953,-0.0624,-0.0135,0.96,3
3,0.8536,0.1401,0.1253,0.87,3
3,0.8352,0.1443,0.3086,0.9,3
3,0.8484,0.1306,0.3157,0.91,3
3,0.9474,0.0033,0.3268,1,3
3,1.1171,-0.1242,0.2599,1.15,3
3,1.184,-0.0116,0.1035,1.19,3
3,1.2155,0.3166,-0.2563,1.28,3
3,1.2155,0.3166,-0.2563,1.28,3
3,1.3906,0.3097,-0.4933,1.51,3
3,1.6692,0.2953,-0.6101,1.8,3
3,1.9235,0.3423,-0.2306,1.97,3
3,1.4316,-0.0074,-0.1671,1.44,3
3,1.4316,-0.0074,-0.1671,1.44,3
3,1.1701,0.0328,-0.1415,1.18,3
3,1.0402,0.1016,-0.0724,1.05,3
3,0.8647,-0.0591,-0.0144,0.87,3
3,0.8275,-0.2682,-0.0207,0.87,3
3,0.8275,-0.2682,-0.0207,0.87,3
3,0.8641,-0.1433,-0.0422,0.88,3
3,0.8913,0.0653,-0.0878,0.9,3
3,0.871,0.3224,-0.1459,0.94,3
3,0.8373,0.2443,-0.089,0.88,3
3,0.8392,0.235,-0.084,0.88,3
3,0.8417,0.1782,-0.0279,0.86,3
3,0.8083,0.1536,0.0041,0.82,3
3,0.6997,0.0911,0.0152,0.71,3
3,0.673,0.0098,0.039,0.67,3
3,0.671,-0.0103,0.0391,0.67,3
3,0.6964,-0.0414,-0.0064,0.7,3
3,0.7203,-0.0066,0.0337,0.72,3
3,0.7194,0.0884,0.0696,0.73,3
3,0.6674,0.0152,-0.031,0.67,3
3,0.6654,-0.0072,-0.0133,0.67,3
3,0.6976,-0.0375,0.0664,0.7,3
3,0.8584,0.0295,0.1709,0.88,3
3,0.8849,0.1094,0.0804,0.9,3
3,1.0808,-0.0178,0.1476,1.09,3
3,1.0808,-0.0178,0.1476,1.09,3
3,1.1157,-0.0279,0.1928,1.13,3
3,1.1338,-0.108,0.3484,1.19,3
3,1.147,-0.1246,0.4331,1.23,3
3,1.1884,-0.1604,-0.2367,1.22,3
3,1.2178,-0.1759,-0.2778,1.26,3
3,1.3262,-0.2944,-0.4962,1.45,3
3,1.777,-0.4561,-0.7158,1.97,3
3,2.2269,-0.433,-0.1487,2.27,3
3,1.4838,0.5298,-0.0764,1.58,3
3,1.4775,0.5508,-0.0806,1.58,3
3,1.359,0.4527,-0.0605,1.43,3
3,1.1687,0.1544,-0.0691,1.18,3
3,0.8589,-0.1851,-0.0038,0.88,3
3,0.7236,-0.308,0.0382,0.79,3
3,0.7236,-0.3011,0.0362,0.78,3
3,0.7713,-0.1403,-0.006,0.78,3
3,0.8104,-0.0167,-0.0509,0.81,3
3,0.8795,0.0689,-0.0654,0.88,3
3,0.9583,-0.1063,-0.0122,0.96,3
3,0.9583,-0.1063,-0.0122,0.96,3
3,0.9356,-0.1526,-0.0033,0.95,3
3,0.894,-0.0568,-0.0049,0.9,3
3,0.8707,0.0138,0.0169,0.87,3
3,0.8656,-0.0345,0.0216,0.87,3
3,0.8656,-0.0345,0.0216,0.87,3
3,0.8598,-0.0915,-0.0323,0.87,3
3,0.8136,-0.091,-0.0606,0.82,3
3,0.751,-0.0769,-0.0193,0.76,3
1,0.8853,-0.421,-0.439,1.07,2
1,0.9344,-0.4136,-0.4884,1.13,2
1,0.9732,-0.1532,-0.4448,1.08,2
1,0.9107,0.0085,-0.322,0.97,2
1,0.8407,0.018,-0.2578,0.88,2
1,0.7952,0.0005,-0.2615,0.84,2
1,0.7385,-0.0212,-0.2493,0.78,2
1,0.6245,-0.0375,-0.1912,0.65,2
1,0.543,-0.0306,-0.1627,0.57,2
1,0.5544,-0.0574,-0.1297,0.57,2
1,0.5782,-0.0661,-0.1133,0.59,2
1,0.6398,-0.0336,-0.1153,0.65,2
1,0.721,0.0845,-0.1622,0.74,2
1,0.9308,0.1291,-0.2494,0.97,2
1,0.9509,0.1172,-0.2736,1,2
1,0.994,0.0888,-0.3379,1.05,2
1,1.0599,0.0749,-0.3381,1.12,2
1,1.0955,0.0837,-0.227,1.12,2
1,0.9836,0.1052,-0.072,0.99,2
1,0.9806,0.1506,-0.0035,0.99,2
1,1.0413,0.1782,0.0785,1.06,2
1,1.2487,0.0436,0.0711,1.25,2
1,1.3034,-0.0497,-0.2119,1.32,2
1,1.4997,0.2782,-0.4622,1.59,2
1,1.5573,0.3163,-0.4409,1.65,2
1,1.4955,0.2262,-0.4302,1.57,2
1,0.9787,0.1458,-0.5923,1.15,2
1,0.7171,0.083,-0.633,0.96,2
1,0.6454,-0.1071,-0.6685,0.94,2
1,0.895,-0.0256,-0.5519,1.05,2
1,0.9236,0.1816,-0.4471,1.04,2
1,0.9123,0.165,-0.4554,1.03,2
1,0.9768,0.0676,-0.4492,1.08,2
1,1.075,0.0139,-0.3986,1.15,2
1,1.0442,0.0489,-0.3557,1.1,2
1,0.9148,0.0819,-0.3098,0.97,2
1,0.8189,0.0776,-0.2599,0.86,2
1,0.7402,0.0151,-0.1475,0.75,2
1,0.7169,-0.0205,-0.0874,0.72,2
1,0.6968,-0.0361,-0.0894,0.7,2
1,0.6608,-0.0326,-0.0995,0.67,2
1,0.6437,-0.0473,-0.1133,0.66,2
1,0.674,-0.1113,-0.1658,0.7,2
1,0.761,-0.1747,-0.2597,0.82,2
1,0.8179,-0.1478,-0.3096,0.89,2
1,0.8717,-0.0697,-0.2882,0.92,2
1,0.8947,-0.0154,-0.2605,0.93,2
1,0.9273,-0.0183,-0.2319,0.96,2
1,1.0483,-0.0518,-0.1396,1.06,2
1,1.0483,-0.0518,-0.1396,1.06,2
1,1.1455,-0.083,-0.0682,1.15,2
1,1.255,-0.1717,-0.0655,1.27,2
1,1.4444,-0.3156,-0.0837,1.48,2
1,1.5034,-0.3661,-0.2332,1.56,2
1,1.3093,-0.3649,-0.3772,1.41,2
1,1.2402,-0.4949,-0.5093,1.43,2
1,1.2986,-0.2376,-0.4978,1.41,2
1,1.0442,0.265,-0.8644,1.38,2
1,0.9048,0.1701,-0.9516,1.32,2
1,0.8922,0.0411,-0.7404,1.16,2
1,0.8437,-0.1121,-0.3653,0.93,2
1,0.8745,-0.243,-0.2631,0.94,2
1,0.9881,-0.3017,-0.3006,1.08,2
1,1.0379,-0.1445,-0.2934,1.09,2
1,0.9843,-0.0195,-0.3123,1.03,2
1,0.8404,0.008,-0.2934,0.89,2
1,0.7567,-0.0331,-0.2754,0.81,2
1,0.6544,-0.0784,-0.2419,0.7,2
1,0.5614,0.0065,-0.2199,0.6,2
1,0.5257,0.111,-0.2493,0.59,2
1,0.6104,0.1728,-0.2396,0.68,2
1,0.6456,0.278,-0.1853,0.73,2
1,0.5764,0.2689,-0.1127,0.65,2
1,0.5904,0.1698,-0.0303,0.62,2
1,0.6317,0.1307,-0.0086,0.65,2
1,0.7565,0.0558,-0.0445,0.76,2
1,1.0489,-0.0784,-0.1795,1.07,2
1,1.2463,-0.0332,-0.3341,1.29,2
1,1.3316,0.0925,-0.1882,1.35,2
1,1.3316,0.0925,-0.1882,1.35,2
1,1.2206,0.0715,0.0614,1.22,2
1,1.0035,-0.0163,0.1927,1.02,2
1,1.0446,-0.108,0.2235,1.07,2
1,1.2918,-0.0482,0.0854,1.3,2
1,1.2841,0.0228,-0.1091,1.29,2
1,1.2798,0.5117,-0.424,1.44,2
1,1.3515,0.6994,-0.3737,1.57,2
1,1.3499,0.3882,-0.3741,1.45,2
1,0.7056,-0.2049,-0.6658,0.99,2
1,0.7056,-0.2049,-0.6658,0.99,2
1,0.7695,-0.1442,-0.5221,0.94,2
1,1.0168,0.0311,-0.5633,1.16,2
1,1.0669,0.1975,-0.6309,1.26,2
1,0.9635,0.2368,-0.5057,1.11,2
1,0.8846,0.1731,-0.3571,0.97,2
1,0.9237,0.0603,-0.2456,0.96,2
1,0.9562,-0.016,-0.2428,0.99,2
1,0.9742,-0.1254,-0.2238,1.01,2
1,0.935,-0.1705,-0.2083,0.97,2
1,0.8921,-0.1465,-0.2098,0.93,2
1,0.8466,-0.0501,-0.2119,0.87,2
1,0.7806,0.0758,-0.189,0.81,2
1,0.6489,0.0385,-0.1368,0.66,2
1,0.6489,0.0385,-0.1368,0.66,2
1,0.6461,-0.0649,-0.1112,0.66,2
1,0.5977,-0.1059,-0.1387,0.62,2
1,0.5345,-0.1428,-0.204,0.59,2
1,0.6373,-0.17,-0.2097,0.69,2
1,0.923,-0.2022,-0.277,0.98,2
1,1.0155,-0.1888,-0.3416,1.09,2
1,1.1304,-0.1293,-0.4596,1.23,2
1,1.2452,0.0692,-0.4418,1.32,2
1,1.2199,0.2314,-0.2156,1.26,2
1,1.1155,0.1529,0.0491,1.13,2
1,1.1412,0.002,0.0694,1.14,2
1,1.3738,-0.2033,-0.0476,1.39,2
1,1.3012,-0.1564,-0.2385,1.33,2
1,1.2626,-0.2184,-0.4152,1.35,2
1,1.6279,-0.3042,-0.4165,1.71,2
1,1.6208,-0.2503,-0.5532,1.73,2
1,1.0057,-0.2218,-0.9167,1.38,2
1,0.6616,-0.2407,-1.0136,1.23,2
1,0.7202,-0.1394,-0.7115,1.02,2
1,0.8662,-0.1533,-0.5221,1.02,2
1,0.9798,-0.2122,-0.4395,1.09,2
1,1.0386,-0.2617,-0.4284,1.15,2
1,0.9854,-0.2002,-0.378,1.07,2
1,0.9181,-0.1312,-0.3386,0.99,2
1,0.8848,-0.0629,-0.3618,0.96,2
1,0.8706,-0.0397,-0.3348,0.93,2
1,0.7514,-0.014,-0.2658,0.8,2
1,0.6577,0.0276,-0.2323,0.7,2
1,0.5392,0.0422,-0.149,0.56,2
1,0.5392,0.0422,-0.149,0.56,2
1,0.589,0.0219,-0.1724,0.61,2
1,0.6793,0.0714,-0.2548,0.73,2
1,0.7066,0.1491,-0.2966,0.78,2
1,0.8019,0.1329,-0.3337,0.88,2
1,0.8097,0.1324,-0.3322,0.89,2
1,0.8424,0.1318,-0.3308,0.91,2
1,0.894,0.0896,-0.334,0.96,2
1,1,-0.0001,-0.3216,1.05,2
1,1.2147,0.0125,-0.3118,1.25,2
1,1.2502,0.0228,-0.29,1.28,2
1,1.3331,0.056,-0.2338,1.35,2
1,1.3415,0.0465,-0.28,1.37,2
1,1.2074,0.1473,-0.3201,1.26,2
1,1.2947,0.2381,-0.358,1.36,2
1,1.3555,0.2062,-0.3435,1.41,2
1,1.2586,0.0678,-0.4948,1.35,2
1,0.8341,-0.0734,-0.7231,1.11,2
1,0.6878,-0.0999,-0.7438,1.02,2
1,1.0182,0.2078,-0.4161,1.12,2
1,1.0182,0.2078,-0.4161,1.12,2
1,0.897,0.3512,-0.3743,1.03,2
1,0.7482,0.3474,-0.2712,0.87,2
1,0.779,0.2748,-0.2396,0.86,2
1,0.9258,-0.1687,-0.2318,0.97,2
1,0.9233,-0.1867,-0.2273,0.97,2
1,0.8874,-0.2485,-0.1994,0.94,2
1,0.794,-0.1572,-0.1921,0.83,2
1,0.7632,-0.0346,-0.2059,0.79,2
1,0.7479,0.0651,-0.197,0.78,2
1,0.7567,-0.0064,-0.152,0.77,2
1,0.7576,-0.0157,-0.1559,0.77,2
1,0.7687,-0.1181,-0.1931,0.8,2
1,0.7204,-0.1606,-0.2211,0.77,2
1,0.8266,-0.0941,-0.2362,0.86,2
1,0.8266,-0.0941,-0.2362,0.86,2
1,0.9,-0.082,-0.2771,0.95,2
1,1.0353,-0.0689,-0.3052,1.08,2
1,1.1617,0.0219,-0.2465,1.19,2
1,1.1584,0.0499,0.0878,1.16,2
1,1.1584,0.0499,0.0878,1.16,2
1,1.2748,-0.011,0.3198,1.31,2
1,1.3049,-0.1071,0.2861,1.34,2
1,1.2495,-0.2258,-0.1985,1.29,2
1,1.1571,-0.4814,-0.8095,1.49,2
1,1.3359,-0.5984,-0.8319,1.68,2
1,1.4868,-0.4067,-0.945,1.81,2
1,1.2455,0.0215,-1.0132,1.61,2
1,0.7218,0.0235,-0.6111,0.95,2
1,0.614,-0.2619,-0.3001,0.73,2
1,0.6544,-0.2786,-0.2986,0.77,2
1,0.9258,-0.3728,-0.372,1.07,2
1,1.1685,-0.2976,-0.4698,1.29,2
1,1.0702,-0.095,-0.3857,1.14,2
1,0.8366,0.0794,-0.291,0.89,2
1,0.7502,0.1171,-0.2447,0.8,2
1,0.6528,0.0928,-0.2025,0.69,2
1,0.5988,-0.0183,-0.1891,0.63,2
1,0.589,-0.0581,-0.2255,0.63,2
1,0.5637,-0.0056,-0.2003,0.6,2
1,0.5651,-0.0021,-0.1876,0.6,2
1,0.5991,0.002,-0.1428,0.62,2
1,0.6569,0,-0.1906,0.68,2
1,0.6762,-0.0121,-0.2543,0.72,2
1,0.6827,-0.0213,-0.3064,0.75,2
1,0.717,0.0157,-0.3068,0.78,2
1,0.9386,0.2058,-0.3949,1.04,2
1,1.1441,0.324,-0.442,1.27,2
1,1.2891,0.3362,-0.4398,1.4,2
1,1.43,0.0538,-0.3081,1.46,2
1,1.4466,-0.0261,-0.2649,1.47,2
1,1.3994,-0.1872,-0.1915,1.42,2
1,1.2969,-0.266,-0.3555,1.37,2
1,1.2206,-0.1231,-0.4275,1.3,2
1,1.5992,0.3547,-0.3705,1.68,2
1,1.6475,0.349,-0.3866,1.73,2
1,1.0888,0.2046,-0.5018,1.22,2
1,0.6342,0.2056,-0.6581,0.94,2
1,0.4222,-0.0921,-0.8163,0.92,2
1,1.0228,-0.1072,-0.7128,1.25,2
1,1.0457,0.035,-0.7037,1.26,2
1,0.8954,0.2905,-0.6234,1.13,2
1,0.7293,0.3974,-0.4831,0.96,2
1,0.7185,0.1889,-0.4066,0.85,2
1,0.8045,-0.1677,-0.3726,0.9,2
1,0.8045,-0.1677,-0.3726,0.9,2
1,0.7774,-0.279,-0.2926,0.88,2
1,0.7924,-0.2436,-0.2526,0.87,2
1,0.8742,-0.1137,-0.2126,0.91,2
1,0.8742,-0.1137,-0.2126,0.91,2
1,0.8692,-0.1484,-0.2178,0.91,2
1,0.7956,-0.1438,-0.2142,0.84,2
1,0.6504,-0.1336,-0.1575,0.68,2
1,0.4798,-0.1671,-0.2278,0.56,2
1,0.4927,-0.1557,-0.261,0.58,2
1,0.5706,-0.1079,-0.305,0.66,2
1,0.7121,-0.0403,-0.3544,0.8,2
1,0.9389,0.0075,-0.3964,1.02,2
1,1.2377,-0.0975,-0.3153,1.28,2
1,1.246,-0.0946,-0.303,1.29,2
1,1.2175,-0.0509,-0.2181,1.24,2
1,1.26,-0.0568,-0.1132,1.27,2
1,1.4364,-0.1295,-0.0075,1.44,2
1,1.3795,-0.2587,-0.3865,1.46,2
1,1.1766,-0.6849,-0.8514,1.61,2
1,1.3052,-0.6674,-1.0031,1.78,2
1,1.1848,-0.0691,-1.0078,1.56,2
1,0.8169,0.4875,-1.0239,1.4,2
1,0.7255,0.23,-0.544,0.94,2
1,0.8167,-0.3467,-0.3093,0.94,2
1,0.878,-0.4333,-0.3184,1.03,2
1,1.0677,-0.456,-0.3262,1.21,2
1,1,-0.278,-0.3197,1.09,2
1,0.8835,-0.0968,-0.3031,0.94,2
1,0.752,0.0527,-0.3722,0.84,2
1,0.7266,0.0621,-0.3696,0.82,2
1,0.7178,-0.0087,-0.2905,0.77,2
1,0.692,-0.0585,-0.2363,0.73,2
1,0.6191,-0.0668,-0.1881,0.65,2
1,0.5671,0.0606,-0.1597,0.59,2
1,0.5687,0.0914,-0.1525,0.6,2
1,0.589,0.168,-0.1519,0.63,2
1,0.6369,0.1554,-0.1885,0.68,2
1,0.7264,0.0699,-0.3062,0.79,2
1,0.9317,0.1755,-0.4079,1.03,2
1,0.9317,0.1755,-0.4079,1.03,2
1,1.0652,0.2824,-0.4113,1.18,2
1,1.2272,0.2692,-0.4184,1.32,2
1,1.5779,-0.0653,-0.2897,1.61,2
1,1.4748,-0.2862,-0.2062,1.52,2
1,1.4748,-0.2862,-0.2062,1.52,2
1,1.3054,-0.0903,-0.1476,1.32,2
1,0.9379,0.292,-0.5117,1.11,2
1,0.8833,0.8974,-0.5154,1.36,2
1,0.7901,0.5174,-0.5639,1.1,2
1,0.6841,0.0499,-0.6926,0.97,2
1,0.7062,-0.3401,-0.7977,1.12,2
1,0.9135,-0.1773,-0.6615,1.14,2
1,1.0009,0.2661,-0.5529,1.17,2
1,0.9775,0.2878,-0.5401,1.15,2
1,0.9063,0.2539,-0.4556,1.05,2
1,0.8453,0.0542,-0.3957,0.93,2
1,0.8242,-0.095,-0.3773,0.91,2
1,0.8219,-0.1362,-0.3297,0.9,2
1,0.8108,-0.1137,-0.3266,0.88,2
1,0.7691,-0.0355,-0.3411,0.84,2
1,0.7666,0.0111,-0.384,0.86,2
1,0.7729,0.0214,-0.3786,0.86,2
1,0.739,0.011,-0.3349,0.81,2
1,0.6872,-0.0611,-0.2617,0.74,2
1,0.7138,-0.1271,-0.2625,0.77,2
1,0.7504,-0.1856,-0.29,0.83,2
1,0.7645,-0.2063,-0.3112,0.85,2
1,0.7558,-0.1109,-0.3671,0.85,2
1,0.7598,-0.1114,-0.3725,0.85,2
1,0.8752,-0.1022,-0.3284,0.94,2
1,0.8841,-0.0467,-0.1974,0.91,2
1,0.9342,0.0717,-0.0561,0.94,2
1,1.43,-0.064,-0.1696,1.44,2
1,1.4778,-0.0726,-0.1783,1.49,2
1,1.5536,-0.0952,-0.2443,1.58,2
1,1.5317,-0.1315,-0.2863,1.56,2
1,1.182,-0.4909,-0.5939,1.41,2
1,1.1756,-0.1795,-0.7885,1.43,2
1,1.1756,-0.1795,-0.7885,1.43,2
1,0.9861,0.3352,-0.9172,1.39,2
1,0.8688,0.3906,-0.7107,1.19,2
1,0.8872,-0.1723,-0.4353,1,2
1,0.9242,-0.5261,-0.3559,1.12,2
1,0.9703,-0.5642,-0.3356,1.17,2
1,0.998,-0.4382,-0.3128,1.13,2
1,0.9863,-0.1289,-0.3096,1.04,2
1,0.9543,0.0471,-0.316,1.01,2
1,0.7358,0.0761,-0.3237,0.81,2
1,0.7216,0.064,-0.3184,0.79,2
1,0.5604,-0.0294,-0.2519,0.62,2
1,0.5105,-0.0201,-0.2046,0.55,2
1,0.5078,0.0964,-0.1732,0.55,2
1,0.5483,0.1692,-0.225,0.62,2
1,0.5962,0.1542,-0.2523,0.67,2
1,0.6755,0.082,-0.2681,0.73,2
1,0.7396,0.0042,-0.2621,0.78,2
1,0.7958,0.0054,-0.2616,0.84,2
1,0.8974,0.0867,-0.3354,0.96,2
1,0.938,0.105,-0.3561,1.01,2
1,1.0216,0.1364,-0.3668,1.09,2
1,1.1005,0.1539,-0.3217,1.16,2
1,1.4304,-0.074,-0.2828,1.46,2
1,1.562,-0.2232,-0.2395,1.6,2
1,1.5667,-0.2202,-0.2189,1.6,2
1,1.4142,-0.1423,-0.1907,1.43,2
1,1.1405,-0.0657,-0.3633,1.2,2
1,0.7946,0.6244,-0.4045,1.09,2
1,0.876,0.5165,-0.5816,1.17,2
1,0.8584,0.4822,-0.6011,1.15,2
1,0.7868,0.1492,-0.7753,1.11,2
1,0.9757,-0.0211,-0.8041,1.26,2
1,0.9829,0.1077,-0.5862,1.15,2
1,0.7732,0.1837,-0.4207,0.9,2
1,0.7434,0.1653,-0.4194,0.87,2
1,0.7842,0.0819,-0.4561,0.91,2
1,0.9134,0.0295,-0.4788,1.03,2
1,0.9703,-0.0234,-0.4702,1.08,2
1,0.8764,-0.0638,-0.3536,0.95,2
1,0.8608,-0.0637,-0.345,0.93,2
1,0.81,-0.0571,-0.3275,0.88,2
1,0.7487,-0.0081,-0.3406,0.82,2
1,0.7073,-0.0016,-0.3371,0.78,2
1,0.6988,-0.0269,-0.3219,0.77,2
1,0.7027,-0.0248,-0.3092,0.77,2
1,0.7089,-0.0189,-0.2857,0.76,2
1,0.7462,-0.0391,-0.232,0.78,2
1,0.742,-0.103,-0.2067,0.78,2
1,0.7657,-0.2259,-0.253,0.84,2
1,0.7857,-0.2432,-0.2712,0.87,2
1,0.8595,-0.1951,-0.2635,0.92,2
1,0.9007,-0.1351,-0.2708,0.95,2
1,1.0838,-0.1394,-0.29,1.13,2
1,1.3418,-0.0363,-0.2995,1.38,2
1,1.357,-0.0201,-0.2931,1.39,2
1,1.4915,0.1262,-0.2533,1.52,2
1,1.4743,0.1015,-0.2382,1.5,2
1,1.1875,-0.1843,-0.3855,1.26,2
1,1.0787,-0.7843,-0.4019,1.39,2
1,1.1303,-0.7365,-0.4623,1.43,2
1,1.0718,-0.3145,-0.8076,1.38,2
1,0.9919,0.012,-1.0283,1.43,2
1,0.9118,0.2016,-0.7642,1.21,2
1,0.8808,-0.1154,-0.3884,0.97,2
1,0.89,-0.253,-0.3688,1,2
1,0.9276,-0.3512,-0.3458,1.05,2
1,0.8956,-0.2845,-0.3226,0.99,2
1,0.8568,-0.1938,-0.3012,0.93,2
1,0.8234,-0.1019,-0.3094,0.89,2
1,0.7874,-0.0583,-0.2984,0.84,2
1,0.7138,-0.031,-0.2748,0.77,2
1,0.6186,0.0007,-0.2515,0.67,2
1,0.5966,0.0573,-0.2048,0.63,2
1,0.5966,0.0573,-0.2048,0.63,2
1,0.6221,0.0786,-0.2169,0.66,2
1,0.6433,0.1038,-0.2388,0.69,2
1,0.7249,0.1258,-0.264,0.78,2
1,0.7958,0.1215,-0.2868,0.85,2
1,0.8595,0.1362,-0.3248,0.93,2
1,0.8649,0.1449,-0.3361,0.94,2
1,0.9183,0.1763,-0.3665,1,2
1,1.0376,0.1807,-0.2932,1.09,2
1,1.1989,0.0295,-0.2442,1.22,2
1,1.3687,-0.143,-0.1765,1.39,2
1,1.3726,-0.1454,-0.1676,1.39,2
1,1.3452,-0.0445,-0.0646,1.35,2
1,1.2254,0.0881,-0.2497,1.25,2
1,1.1064,0.4262,-0.4494,1.27,2
1,1.1495,0.3595,-0.534,1.32,2
1,1.126,0.318,-0.5462,1.29,2
1,0.8479,-0.1743,-0.6158,1.06,2
1,0.7313,-0.2915,-0.6015,0.99,2
1,0.8039,-0.0719,-0.5154,0.96,2
1,0.9869,0.2785,-0.456,1.12,2
1,1.012,0.3576,-0.4489,1.16,2
1,0.9895,0.2848,-0.3939,1.1,2
1,0.9703,0.141,-0.3521,1.04,2
1,0.9237,-0.0183,-0.3081,0.97,2
1,0.8158,-0.124,-0.2434,0.86,2
1,0.8109,-0.1229,-0.2415,0.85,2
1,0.7802,-0.1101,-0.2346,0.82,2
1,0.7558,-0.0939,-0.2374,0.8,2
1,0.7402,-0.0895,-0.2385,0.78,2
1,0.7402,-0.0831,-0.2342,0.78,2
1,0.769,-0.0739,-0.2276,0.81,2
1,0.8144,-0.0711,-0.2282,0.85,2
1,0.8414,-0.1483,-0.2128,0.88,2
1,0.7359,-0.2008,-0.23,0.8,2
1,0.7408,-0.2028,-0.2358,0.8,2
1,0.7721,-0.203,-0.255,0.84,2
1,0.8322,-0.1685,-0.2445,0.88,2
1,0.9217,-0.0345,-0.1796,0.94,2
1,1.0392,0.0447,-0.1008,1.05,2
1,1.1391,0.0706,-0.0453,1.14,2
1,1.1872,0.0368,-0.0334,1.19,2
1,1.2246,-0.1036,0.0133,1.23,2
1,1.2965,-0.3722,-0.0105,1.35,2
1,1.3869,-0.5029,-0.6006,1.59,2
1,1.4162,-0.4762,-0.6865,1.64,2
1,1.4695,-0.1854,-0.9389,1.75,2
